Protein,Protein_class,Buffer,Buffer_conc,Ingredient,Conc_Level,Model_source,Source_class,Source_proteins,N_Samples,N_Baseline,N_Ingredient,Mean_Protein_conc,Conc_Range_Min,Conc_Range_Max,Median_Conc,R2_logK,R2_n,Residual_std_logK,Residual_std_n,Boot_pred_std_logK,Boot_pred_std_n,Baseline_logK_mean,Baseline_n_mean,dlogK_dc_at_median,dn_dc_at_median
Ibalizumab,mAb_IgG4,PBS,10.0,Lysine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Ibalizumab,mAb_IgG4,PBS,10.0,Lysine,High,no_model,,,,,,,,,,,,,,,,,,,
Ibalizumab,mAb_IgG4,PBS,10.0,Proline,Low,no_model,,,,,,,,,,,,,,,,,,,
Ibalizumab,mAb_IgG4,PBS,10.0,Proline,Medium,no_model,,,,,,,,,,,,,,,,,,,
Ibalizumab,mAb_IgG4,PBS,10.0,Proline,High,no_model,,,,,,,,,,,,,,,,,,,
Ibalizumab,mAb_IgG4,PBS,10.0,Arginine,Low,no_model,,,,,,,,,,,,,,,,,,,
Ibalizumab,mAb_IgG4,PBS,10.0,Arginine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Ibalizumab,mAb_IgG4,PBS,10.0,Arginine,High,no_model,,,,,,,,,,,,,,,,,,,
Ibalizumab,mAb_IgG4,PBS,10.0,NaCl,Low,no_model,,,,,,,,,,,,,,,,,,,
Ibalizumab,mAb_IgG4,PBS,10.0,NaCl,Medium,no_model,,,,,,,,,,,,,,,,,,,
Ibalizumab,mAb_IgG4,PBS,10.0,NaCl,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Sucrose,Low,class_inferred,mAb_IgG1,Adalimumab|Bevacizumab|Trastuzumab,4.0,2.0,2.0,75.0,0.0,0.5,0.25,0.05946164124863784,0.017975315725345165,0.5096514169447994,0.02179658542821659,0.3743409848318531,0.015082688742624618,1.0711639470796985,0.952081987044179,0.5062924890293613,-0.011651010242003795
Bevacizumab,mAb_IgG1,Acetate,20.0,Sucrose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Sucrose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Trehalose,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Trehalose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Trehalose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Tween-20,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Tween-20,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Tween-20,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Tween-80,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Tween-80,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Tween-80,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Lysine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Lysine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Lysine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Proline,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Proline,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Proline,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Arginine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Arginine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,Arginine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,NaCl,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,NaCl,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,20.0,NaCl,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Sucrose,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Sucrose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Sucrose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Trehalose,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Trehalose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Trehalose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Tween-20,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Tween-20,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Tween-20,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Tween-80,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Tween-80,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Tween-80,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Lysine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Lysine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Lysine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Proline,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Proline,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Proline,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Arginine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Arginine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,Arginine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,NaCl,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,NaCl,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,50.0,NaCl,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Sucrose,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Sucrose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Sucrose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Trehalose,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Trehalose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Trehalose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Tween-20,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Tween-20,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Tween-20,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Tween-80,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Tween-80,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Tween-80,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Lysine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Lysine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Lysine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Proline,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Proline,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Proline,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Arginine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Arginine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,Arginine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,NaCl,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,NaCl,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Acetate,80.0,NaCl,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,Sucrose,Low,class_inferred,mAb_IgG1,Adalimumab|Bevacizumab|Trastuzumab,4.0,1.0,3.0,69.25,0.0,0.5,0.5,0.3545007706589859,0.11829022469077244,0.27976864028231996,0.02182451569897808,0.15806299385532313,0.0126675447250009,1.5364573129209755,0.9257939917590777,-1.4187910685636906,0.054703473263686964
Bevacizumab,mAb_IgG1,Histidine,15.0,Sucrose,Medium,class_inferred,mAb_IgG1,Adalimumab|Bevacizumab|Trastuzumab,4.0,3.0,1.0,100.0,0.0,0.4,0.0,0.2667561876529194,0.2164493515398671,0.8371404482790888,0.05235296306796251,0.4432928692342899,0.029763997486101087,2.0118044785573286,0.917254242741973,1.4397225875095732,-0.07845729278928293
Bevacizumab,mAb_IgG1,Histidine,15.0,Sucrose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,Trehalose,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,Trehalose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,Trehalose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,Tween-20,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,Tween-20,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,Tween-20,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,Tween-80,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,Tween-80,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,Tween-80,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,Lysine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,Lysine,Medium,class_inferred,mAb_IgG1,Adalimumab|Bevacizumab|Trastuzumab,6.0,3.0,3.0,100.0,0.0,250.0,12.5,0.16774336029283643,0.07005126831242592,0.7158594127101194,0.04510146537775418,2.021236292893983,0.1517104644782644,2.0118044785573286,0.917254242741973,0.0017390834984276626,0.00019033640384070322
Bevacizumab,mAb_IgG1,Histidine,15.0,Lysine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,Proline,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,Proline,Medium,class_inferred,mAb_IgG1,Adalimumab|Bevacizumab|Trastuzumab,6.0,3.0,3.0,100.0,0.0,250.0,12.5,0.05935521002403321,0.023373621261347455,0.6921585044304571,0.04723006446456248,1.8470053912252302,0.25217660380623524,2.0118044785573286,0.917254242741973,-0.00035586855047209376,0.00020431278697963934
Bevacizumab,mAb_IgG1,Histidine,15.0,Proline,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,Arginine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,Arginine,Medium,class_inferred,mAb_IgG1,Adalimumab|Bevacizumab|Trastuzumab,6.0,3.0,3.0,100.0,0.0,250.0,12.5,0.14234485569612243,0.29944615626579185,0.752668958845145,0.04325642009904474,3.2552271696946717,0.09586515345314754,2.0118044785573286,0.917254242741973,4.546951815176392e-05,0.00020409505605409328
Bevacizumab,mAb_IgG1,Histidine,15.0,Arginine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,NaCl,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,15.0,NaCl,Medium,class_inferred,mAb_IgG1,Adalimumab|Bevacizumab|Trastuzumab,4.0,3.0,1.0,100.0,0.0,140.0,0.0,0.03872525815952066,0.003050049256555609,0.8371198053969662,0.052351872972026925,0.48242820889052707,0.03074024167846679,2.0118044785573286,0.917254242741973,0.0013688013084101058,2.359002338088445e-05
Bevacizumab,mAb_IgG1,Histidine,15.0,NaCl,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Sucrose,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Sucrose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Sucrose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Trehalose,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Trehalose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Trehalose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Tween-20,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Tween-20,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Tween-20,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Tween-80,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Tween-80,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Tween-80,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Lysine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Lysine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Lysine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Proline,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Proline,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Proline,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Arginine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Arginine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,Arginine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,NaCl,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,NaCl,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,25.0,NaCl,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Sucrose,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Sucrose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Sucrose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Trehalose,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Trehalose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Trehalose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Tween-20,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Tween-20,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Tween-20,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Tween-80,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Tween-80,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Tween-80,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Lysine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Lysine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Lysine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Proline,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Proline,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Proline,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Arginine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Arginine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,Arginine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,NaCl,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,NaCl,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,30.0,NaCl,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Sucrose,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Sucrose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Sucrose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Trehalose,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Trehalose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Trehalose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Tween-20,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Tween-20,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Tween-20,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Tween-80,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Tween-80,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Tween-80,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Lysine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Lysine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Lysine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Proline,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Proline,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Proline,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Arginine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Arginine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,Arginine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,NaCl,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,NaCl,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,36.0,NaCl,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Sucrose,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Sucrose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Sucrose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Trehalose,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Trehalose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Trehalose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Tween-20,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Tween-20,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Tween-20,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Tween-80,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Tween-80,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Tween-80,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Lysine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Lysine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Lysine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Proline,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Proline,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Proline,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Arginine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Arginine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,Arginine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,NaCl,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,NaCl,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,40.0,NaCl,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Sucrose,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Sucrose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Sucrose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Trehalose,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Trehalose,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Trehalose,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Tween-20,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Tween-20,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Tween-20,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Tween-80,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Tween-80,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Tween-80,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Lysine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Lysine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Lysine,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Proline,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Proline,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Proline,High,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Arginine,Low,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Arginine,Medium,no_model,,,,,,,,,,,,,,,,,,,
Bevacizumab,mAb_IgG1,Histidine,50.0,Arginine,High,no_model,,,,,,,,,,,,,,,,,,,
