ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,_conc_bin
102_crtre_c0p200_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,150.8,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.2,tween-80,0.25,none,0.0,0.9,0.9,1.373405377876029,1.373405377876029,1.3734053777086404,1.3641573655469907,1.3132889340963845,
102_crtre_c0p200_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,150.8,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.2,tween-80,0.25,none,0.0,0.9,0.9,2.4099811872148567,2.4099811872148567,2.409981186921132,2.393753250371781,2.3044919406420354,
95_crtre_c0p200_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,165.0,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.2,none,0.0,none,0.0,0.9,0.9,3.320726851838705,3.3044956846425197,3.283806705187653,3.259949772532114,3.2126893034933452,
95_crtre_c0p200_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,165.0,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.2,none,0.0,none,0.0,0.9,0.9,2.67153524466439,2.6584772193701265,2.641832870028593,2.622639892327471,2.584618695658877,
101_crtre_c0p200_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,95.85,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.2,tween-20,0.1,none,0.0,0.9,0.9,1.2038090307039813,1.2038090209740941,1.1943494530083707,1.1774995897353446,1.1576936097376807,
101_crtre_c0p200_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,95.85,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.2,tween-20,0.1,none,0.0,0.9,0.9,1.6931221286033808,1.6931221149185796,1.679817509751739,1.6561186707798976,1.6282621402527007,
102_crtre_c0p250_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,150.8,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.25,tween-80,0.25,none,0.0,0.9,0.9,2.76765911959259,2.76765911959259,2.7676591192552724,2.7490227096346285,2.6465136613437537,
102_crtre_c0p250_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,150.8,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.25,tween-80,0.25,none,0.0,0.9,0.9,2.7791131516354612,2.7791131516354612,2.7791131512967473,2.760399614391371,2.6574663296345618,
91_crtre_c0p250_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,152.0,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.25,none,0.0,none,0.0,0.9,0.9,1.8623265053880778,1.8623265053880773,1.8623264848473875,1.8412601317404782,1.78049176776297,
91_crtre_c0p250_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,152.0,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.25,none,0.0,none,0.0,0.9,0.9,2.377192821454499,2.3771928214544986,2.3771927952350467,2.350302352965615,2.2727337213637333,
50_crtre_c0p250_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,43.6,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.25,tween-80,0.15,none,0.0,0.9,0.9,0.8219296273555039,0.8219296273555039,0.8219296273555039,0.7529935940934293,0.6893603326207451,
50_crtre_c0p250_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,43.6,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.25,tween-80,0.15,none,0.0,0.9,0.9,0.6188800225290885,0.6188800225290885,0.6188800225290885,0.5669739561234229,0.5190606640566549,
129_crtre_c0p300_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,203.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Trehalose,0.3,none,0.0,none,0.0,0.9,0.9,11.376578896734387,10.825491845783137,9.565478269417753,7.4381548787163965,4.385773145759138,
129_crtre_c0p300_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,203.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Trehalose,0.3,none,0.0,none,0.0,0.9,0.9,9.844819694636357,9.411502851505697,8.420760818518389,6.748057650506066,4.347985984384233,
132_crtre_c0p300_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,163.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Trehalose,0.3,none,0.0,none,0.0,0.9,0.9,2.352096610576407,2.352096610576407,2.352096588190212,2.295939542787188,2.236974630428239,
132_crtre_c0p300_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,163.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Trehalose,0.3,none,0.0,none,0.0,0.9,0.9,2.7737880618030273,2.7737880618030273,2.773788035403363,2.7075629741432876,2.6380266425015217,
52_crtre_c0p300_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,85.7,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.3,tween-20,0.0624,none,0.0,0.9,0.9,1.6094341974417692,1.6094341974417692,1.6094341612602543,1.5757103125689391,1.531447732499633,
52_crtre_c0p300_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,85.7,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.3,tween-20,0.0624,none,0.0,0.9,0.9,1.8181175150866566,1.8181175150866566,1.8181174742137547,1.7800209058176861,1.7300191274195094,
132_crtre_c0p350_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,163.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Trehalose,0.35,none,0.0,none,0.0,0.9,0.9,3.158547309640381,3.158547309640381,3.1585472795787517,3.08313597041845,3.0039540760791277,
132_crtre_c0p350_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,163.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Trehalose,0.35,none,0.0,none,0.0,0.9,0.9,3.1213834903613424,3.1213834903613424,3.121383460653422,3.046859449352068,2.9686092179966805,
102_crtre_c0p350_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,150.8,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.35,tween-80,0.25,none,0.0,0.9,0.9,4.200381851596065,4.200381851596065,4.200381849873017,4.105185547232739,3.581560955205345,
102_crtre_c0p350_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,150.8,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.35,tween-80,0.25,none,0.0,0.9,0.9,3.7397963540691825,3.7397963540691825,3.7397963534688436,3.706628354361137,3.524188705767166,
93_crtre_c0p350_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,66.0,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.35,none,0.0,none,0.0,0.9,0.9,1.2292277192712564,1.2292277192712564,1.2292277192712564,1.2292277192712564,1.2164232638621808,
93_crtre_c0p350_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,66.0,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.35,none,0.0,none,0.0,0.9,0.9,1.1745608762366668,1.1745608762366668,1.1745608762366668,1.1745608762366668,1.1623258671092016,
95_crtre_c0p400_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,165.0,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.4,none,0.0,none,0.0,0.9,0.9,6.58296042791814,6.193382936774789,5.696809855312256,5.124200143516221,3.989863053900839,
95_crtre_c0p400_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,165.0,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.4,none,0.0,none,0.0,0.9,0.9,6.199454778806906,5.857141604191248,5.420813757206957,4.9176741952025065,3.920957138755195,
102_crtre_c0p400_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,150.8,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.4,tween-80,0.25,none,0.0,0.9,0.9,4.930368022556526,4.930368022556526,4.930368019054087,4.736862490374244,3.6724907584919113,
102_crtre_c0p400_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,150.8,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.4,tween-80,0.25,none,0.0,0.9,0.9,4.932985655630507,4.932985655630507,4.932985652121687,4.739127599665647,3.6728168206420753,
50_crtre_c0p400_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,43.6,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.4,tween-80,0.15,none,0.0,0.9,0.9,1.1458658842141283,1.1458658842141283,1.1458658842141283,1.0497610036026206,0.9610488061150754,
50_crtre_c0p400_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,43.6,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.4,tween-80,0.15,none,0.0,0.9,0.9,1.1286065154600111,1.1286065154600111,1.1286065154600111,1.0339491948085262,0.946573206514848,
129_crtre_c0p600_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,203.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Trehalose,0.6,none,0.0,none,0.0,0.9,0.9,19.19404402485955,18.041906566306054,15.407642456651015,10.960125570428838,4.57862318115279,
129_crtre_c0p600_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,203.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Trehalose,0.6,none,0.0,none,0.0,0.9,0.9,21.03084020774533,19.73747959356383,16.780320774114216,11.787649865932089,4.623935338364215,
132_crtre_c0p600_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,163.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Trehalose,0.6,none,0.0,none,0.0,0.9,0.9,5.825745797024544,5.825745797024544,5.8257454899063985,5.0553221266814745,4.24637739381991,
132_crtre_c0p600_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,163.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Trehalose,0.6,none,0.0,none,0.0,0.9,0.9,5.727647466312072,5.727647466312072,5.72764717786704,5.0040663838377,4.244306360881419,
130_crtre_c0p600_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,79.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Trehalose,0.6,none,0.0,none,0.0,0.9,0.9,2.192405827858442,2.164295542493579,2.116545258695964,2.038996006971223,1.7311859266521594,
130_crtre_c0p600_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,79.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Trehalose,0.6,none,0.0,none,0.0,0.9,0.9,2.1294970123315444,2.102804790443256,2.0574633378819875,1.98382616887285,1.6915440074972092,
102_crtre_c0p700_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,150.8,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.7,tween-80,0.25,none,0.0,0.9,0.9,7.549222472448752,7.549222472448752,7.5492224625626765,7.003028671664891,3.9987050478003408,
102_crtre_c0p700_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,150.8,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.7,tween-80,0.25,none,0.0,0.9,0.9,8.906360838704947,8.906360838704947,8.906360825510752,8.177397514144241,4.167755270373683,
132_crtre_c0p700_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,163.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Trehalose,0.7,none,0.0,none,0.0,0.9,0.9,6.393354747924687,6.393354747924687,6.3933543327616205,5.351894129608162,4.258360643942095,
132_crtre_c0p700_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,163.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Trehalose,0.7,none,0.0,none,0.0,0.9,0.9,7.144191995170532,7.144191995170532,7.144191437084858,5.744201731407831,4.2742121743320425,
93_crtre_c0p700_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,66.0,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.7,none,0.0,none,0.0,0.9,0.9,2.604635780178771,2.604635780178771,2.604635780178771,2.604635780178771,2.5775041574685753,
93_crtre_c0p700_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,66.0,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.7,none,0.0,none,0.0,0.9,0.9,2.6527692011503805,2.6527692011503805,2.6527692011503805,2.6527692011503805,2.625136188638397,
91_crtre_c0p800_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,152.0,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.8,none,0.0,none,0.0,0.9,0.9,8.86167037051074,8.861670370510707,8.86166894986833,7.404670456486075,3.201787579169509,
91_crtre_c0p800_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,152.0,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.8,none,0.0,none,0.0,0.9,0.9,6.857291962370569,6.857291962370546,6.857290983877435,5.853756941369725,2.9589454070976897,
102_crtre_c0p800_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,150.8,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.8,tween-80,0.25,none,0.0,0.9,0.9,11.461397905739235,11.461397905739235,11.461397886316963,10.388340773513018,4.48602022817368,
102_crtre_c0p800_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,150.8,27.5,Histidine,6.0,100.0,NaCl,140.0,Trehalose,0.8,tween-80,0.25,none,0.0,0.9,0.9,10.30909323003994,10.30909323003994,10.30909321342649,9.391220110041136,4.342484854962888,
130_crtre_c0p800_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,79.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Trehalose,0.8,none,0.0,none,0.0,0.9,0.9,2.7516267735236624,2.7109107699976533,2.641747447810189,2.5294221702229804,2.083578374866938,
130_crtre_c0p800_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,79.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Trehalose,0.8,none,0.0,none,0.0,0.9,0.9,2.3610424518968474,2.3291308322458613,2.2749233108707565,2.186887127917174,1.837452105099532,
129_crarg_c50p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,203.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,Arginine,50.0,0.9,0.9,16.528881735758844,15.581656848471823,13.41590786962601,9.759400870410754,4.512875955759517,
129_crarg_c50p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,203.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,Arginine,50.0,0.9,0.9,16.24559102248854,15.320147108431376,13.204198468622199,9.63177106036111,4.505887421345168,
91_crarg_c50p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,152.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,50.0,0.9,0.9,4.312336058131724,4.312336058131714,4.312335641034786,3.8845646515158667,2.650609108371634,
91_crarg_c50p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,152.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,50.0,0.9,0.9,4.315697053612064,4.3156970536120545,4.315696635773719,3.8871652648998145,2.651016312639778,
94_crarg_c50p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,57.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,50.0,0.9,0.9,1.5092749480074257,1.5092749480074257,1.5092749480074257,1.5092749480074257,1.4999005694483734,
94_crarg_c50p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,57.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,50.0,0.9,0.9,1.4829629384010035,1.4829629384010035,1.4829629384010035,1.4829629384010035,1.4737519884730468,
102_crarg_c75p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,150.8,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,tween-80,0.25,Arginine,75.0,0.9,0.9,5.399954161043193,5.399954161043193,5.399954156396106,5.143208183348951,3.7309841613772154,
102_crarg_c75p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,150.8,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,tween-80,0.25,Arginine,75.0,0.9,0.9,5.587089742793731,5.587089742793731,5.587089737690488,5.305141706113712,3.7542944682205697,
95_crarg_c75p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,165.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,75.0,0.9,0.9,7.13527577288523,6.677629382761843,6.0942926055347595,5.42163370323534,4.089099647630651,
95_crarg_c75p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,165.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,75.0,0.9,0.9,7.284509765632543,6.80847135785245,6.201691283490053,5.501999382187416,4.115913085359464,
93_crarg_c75p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,66.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,75.0,0.9,0.9,1.6236600698223276,1.6236600698223276,1.6236600698223276,1.6236600698223276,1.6067469440950117,
93_crarg_c75p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,66.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,75.0,0.9,0.9,1.7699429825569626,1.7699429825569626,1.7699429825569626,1.7699429825569626,1.7515060764886607,
129_crarg_c100p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,203.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,Arginine,100.0,0.9,0.9,15.39184853698346,14.532045116422587,12.56617787087206,9.247137939146311,4.484826340054972,
129_crarg_c100p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,203.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,Arginine,100.0,0.9,0.9,15.064313857673902,14.229693133713058,12.321403977777873,9.099575075463367,4.476746345649849,
91_crarg_c100p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,152.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,100.0,0.9,0.9,4.253359753901759,4.25335975390175,4.253359349814506,3.838930979285913,2.643463784034768,
91_crarg_c100p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,152.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,100.0,0.9,0.9,3.879268827528494,3.8792688275284863,3.879268505962601,3.549473324364837,2.5981404794412324,
94_crarg_c100p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,57.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,100.0,0.9,0.9,1.425616786218963,1.425616786218963,1.425616786218963,1.425616786218963,1.41676202357164,
94_crarg_c100p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,57.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,100.0,0.9,0.9,1.383113668748469,1.383113668748469,1.383113668748469,1.383113668748469,1.3745229006195965,
95_crarg_c125p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,165.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,125.0,0.9,0.9,6.652077395179838,6.253981734289415,5.746551008594636,5.161421100342727,4.002281561665447,
95_crarg_c125p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,165.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,125.0,0.9,0.9,7.341397212045221,6.858347835117915,6.242631262542407,5.532634481943447,4.126134268709563,
91_crarg_c125p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,152.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,125.0,0.9,0.9,3.7619843525685437,3.761984352568537,3.7619840568746348,3.458722956774572,2.583930779050374,
91_crarg_c125p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,152.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,125.0,0.9,0.9,3.4167169077603785,3.4167169077603736,3.4167166882296085,3.1915678406009076,2.542099607899064,
94_crarg_c125p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,57.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,125.0,0.9,0.9,1.4408448466404047,1.4408448466404047,1.4408448466404047,1.4408448466404047,1.4318954997668618,
94_crarg_c125p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,57.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,125.0,0.9,0.9,1.332525392077447,1.332525392077447,1.332525392077447,1.332525392077447,1.324248836847152,
91_crarg_c150p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,152.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,150.0,0.9,0.9,3.8827430633182702,3.8827430633182627,3.8827427409859894,3.5521615588914033,2.5985614034354505,
91_crarg_c150p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,152.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,150.0,0.9,0.9,3.8193175248955926,3.8193175248955855,3.8193172165544604,3.503085234608637,2.590877028342985,
132_crarg_c150p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,163.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,Arginine,150.0,0.9,0.9,3.8479077722331625,3.8479077722331625,3.8479077356105114,3.7560377288683164,3.6595741977638503,
132_crarg_c150p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,163.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,Arginine,150.0,0.9,0.9,4.3199264712705325,4.3199264712705325,4.31992643015542,4.21678682870622,4.108490220212257,
50_crarg_c150p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,43.6,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,tween-80,0.15,Arginine,150.0,0.9,0.9,1.3329818589124063,1.3329818589124063,1.3329818589124063,1.2211833804229786,1.1179847848942763,
50_crarg_c150p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,43.6,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,tween-80,0.15,Arginine,150.0,0.9,0.9,1.46641124079273,1.46641124079273,1.46641124079273,1.3434219109197914,1.2298932987293865,
91_crarg_c175p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,152.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,175.0,0.9,0.9,3.405143054253571,3.4051430542535663,3.405142837275897,3.1826124229248913,2.5406973678263216,
91_crarg_c175p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,152.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,175.0,0.9,0.9,3.5623819942320907,3.562381994232085,3.5623817425688085,3.304278070551544,2.5597477854338853,
132_crarg_c175p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,163.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,Arginine,175.0,0.9,0.9,4.019757259177886,4.019757259177886,4.019757220919648,3.923784253696389,3.8230126130138293,
132_crarg_c175p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,163.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,Arginine,175.0,0.9,0.9,4.20914784134998,4.20914784134998,4.209147801289208,4.108653074426434,4.003133584939887,
93_crarg_c175p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,66.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,175.0,0.9,0.9,1.5211587133112718,1.5211587133112718,1.5211587133112718,1.5211587133112718,1.5053133100476126,
93_crarg_c175p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,66.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,175.0,0.9,0.9,1.4596551742635564,1.4596551742635564,1.4596551742635564,1.4596551742635564,1.4444504328649777,
129_crarg_c200p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,203.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,Arginine,200.0,0.9,0.9,13.53181688308676,12.81502309101857,11.176135173218011,8.409145461621478,4.438940984072154,
129_crarg_c200p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,203.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,Arginine,200.0,0.9,0.9,14.7410637457331,13.931296296888315,12.07983203641987,8.953942520448528,4.468772047778726,
95_crarg_c200p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,165.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,200.0,0.9,0.9,7.04628241990765,6.599603821298523,6.0302470869458125,5.3737088899766405,4.073109874225721,
95_crarg_c200p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,165.0,27.5,Histidine,6.0,100.0,NaCl,140.0,none,0.0,none,0.0,Arginine,200.0,0.9,0.9,6.7430266662325336,6.333722160974473,5.812004135541365,5.210399217082674,4.018622762292448,
52_crarg_c200p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,85.7,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,tween-20,0.0624,Arginine,200.0,0.9,0.9,2.202112798066724,2.202112798066724,2.202112696590293,2.1075291558279607,1.9833881781906908,
52_crarg_c200p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,85.7,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,tween-20,0.0624,Arginine,200.0,0.9,0.9,2.041133743639662,2.041133743639662,2.0411336977531565,1.9983640799342635,1.942228920196997,
129_crarg_c250p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,203.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,Arginine,250.0,0.9,0.9,18.35618418636294,17.268466074642234,14.781491311470289,10.582647993415879,4.557953910889253,
129_crarg_c250p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,203.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,Arginine,250.0,0.9,0.9,12.184835741055112,11.571605386902101,10.169506443843286,7.802295539457187,4.405712136017454,
132_crarg_c250p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,163.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,Arginine,250.0,0.9,0.9,3.8958209277020024,3.8958209277020024,3.8958208906233356,3.802806942244149,3.7051422721216865,
132_crarg_c250p000_d1,BGG,Polyclonal,3.0,150.0,6.6,1.0,163.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,Arginine,250.0,0.9,0.9,3.9727450657458467,3.9727450657458467,3.9727450279350505,3.87789449159715,3.7783014036377467,
50_crarg_c250p000_d0,BGG,Polyclonal,3.0,150.0,6.6,1.0,43.6,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,tween-80,0.15,Arginine,250.0,0.9,0.9,1.124464444601625,1.124464444601625,1.124464444601625,1.0301545234414886,0.9430992116013629,
