ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,_conc_bin
171_crtre_c0p100_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.1,none,0.0,none,0.0,1.0,1.0,1.7252889947567538,1.7252889947567538,1.7252889947567538,1.4145226540862825,0.937657062367801,
171_crtre_c0p100_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.1,none,0.0,none,0.0,1.0,1.0,1.1574015122949501,1.1574015122949501,1.1574015122949501,0.9489254634964809,0.6290225610298642,
221_crtre_c0p100_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.1,none,0.0,none,0.0,1.0,1.0,2.904830764291299,2.2733798958429023,1.876831796096356,1.627801518280953,1.3601588988284503,
221_crtre_c0p100_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.1,none,0.0,none,0.0,1.0,1.0,2.1760857569504286,1.8157315648164958,1.5894308702311166,1.4473151347669062,1.2945777727130632,
172_crtre_c0p150_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.15,none,0.0,none,0.0,1.0,1.0,1.6845180723782192,1.6825645196024084,1.546888341165421,1.2808061661677763,0.8447666508687222,
172_crtre_c0p150_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.15,none,0.0,none,0.0,1.0,1.0,2.147715142075584,2.1452244149375077,1.9722409441002529,1.632993342279014,1.0770547121704435,
171_crtre_c0p150_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.15,none,0.0,none,0.0,1.0,1.0,1.9466220631509612,1.9466220631509612,1.9466220631509612,1.595988275378428,1.0579467734516095,
171_crtre_c0p150_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.15,none,0.0,none,0.0,1.0,1.0,1.5972912315111016,1.5972912315111016,1.5972912315111016,1.309580388568108,0.8680930606038595,
220_crtre_c0p150_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.15,tween-80,0.1,none,0.0,1.0,1.0,1.4612586093248767,1.4612586093248376,1.4608792229741012,1.3979885549997522,1.3882609647140904,
220_crtre_c0p150_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.15,tween-80,0.1,none,0.0,1.0,1.0,1.2205957353532881,1.2205957353532555,1.2202788322679254,1.1677459810442286,1.1596204821474736,
171_crtre_c0p200_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.2,none,0.0,none,0.0,1.0,1.0,2.841437732149707,2.841437732149707,2.841437732149707,2.3296259667314367,1.5442596370378843,
171_crtre_c0p200_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.2,none,0.0,none,0.0,1.0,1.0,2.505363482846414,2.505363482846414,2.505363482846414,2.0540868306566873,1.361610588503486,
172_crtre_c0p200_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.2,none,0.0,none,0.0,1.0,1.0,2.3459738679928908,2.343253218189872,2.1543013901617267,1.783737346047968,1.1764792079030477,
172_crtre_c0p200_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.2,none,0.0,none,0.0,1.0,1.0,2.8351824539792583,2.8318944639934447,2.6035402974011985,2.1557021137449652,1.4218117487267101,
221_crtre_c0p200_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.2,none,0.0,none,0.0,1.0,1.0,3.512428466585884,2.6549483067267534,2.116454902167771,1.7782836633576593,1.4148377523920563,
221_crtre_c0p200_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.2,none,0.0,none,0.0,1.0,1.0,4.102579622572982,3.0255603711253904,2.3491974759385696,1.9244448676167556,1.4679465586247804,
218_crtre_c0p250_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.25,none,0.0,none,0.0,1.0,1.0,14.716932227417294,14.716932227417294,13.354764641640084,7.33545652611106,3.5158649849114485,
218_crtre_c0p250_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.25,none,0.0,none,0.0,1.0,1.0,15.180289157390227,15.180289157390227,13.775234251015146,7.566410543114452,3.6265606367248684,
171_crtre_c0p250_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.25,none,0.0,none,0.0,1.0,1.0,2.8931380218571423,2.8931380218571423,2.8931380218571423,2.372013781895297,1.572357620574534,
171_crtre_c0p250_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.25,none,0.0,none,0.0,1.0,1.0,3.1584318930723696,3.1584318930723696,3.1584318930723696,2.589521800531384,1.71653907232194,
220_crtre_c0p250_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.25,tween-80,0.1,none,0.0,1.0,1.0,1.9553651409284798,1.9553651409282893,1.9535134061981583,1.6465523522140404,1.5990732672720533,
220_crtre_c0p250_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.25,tween-80,0.1,none,0.0,1.0,1.0,1.9727406553447635,1.9727406553445637,1.9707986965710702,1.6488812522387324,1.5990887932756703,
172_crtre_c0p350_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.35,none,0.0,none,0.0,1.0,1.0,3.6925081294344375,3.6882258901256146,3.3908201216366622,2.8075609626005815,1.8517508223607186,
172_crtre_c0p350_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.35,none,0.0,none,0.0,1.0,1.0,3.617037758863832,3.6128430433128944,3.32151588664304,2.75017783470494,1.813903290041435,
218_crtre_c0p350_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.35,none,0.0,none,0.0,1.0,1.0,19.95876940661973,19.95876940661973,18.111428648533604,9.948179622936788,4.768136281006088,
218_crtre_c0p350_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.35,none,0.0,none,0.0,1.0,1.0,19.66451726617106,19.66451726617106,17.844411853167113,9.80151360921722,4.697839647077763,
179_crtre_c0p350_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,75.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.35,tween-80,0.05,none,0.0,1.0,1.0,1.8798381426001758,1.7685960611353058,1.7025142521996084,1.6632592808007134,1.624311920231455,
179_crtre_c0p350_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,75.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.35,tween-80,0.05,none,0.0,1.0,1.0,1.8363928630049668,1.7427880005867158,1.6871833359461275,1.6541521651100592,1.6213798339955003,
218_crtre_c0p400_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.4,none,0.0,none,0.0,1.0,1.0,22.13101038930887,22.13101038930887,20.082611679103923,11.030903865090158,5.287083157420878,
218_crtre_c0p400_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.4,none,0.0,none,0.0,1.0,1.0,20.497666781372157,20.497666781372157,18.600446841632895,10.216785756568862,4.896878493110797,
172_crtre_c0p400_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.4,none,0.0,none,0.0,1.0,1.0,3.710462561527117,3.706159500280419,3.4073076275481906,2.821212432247255,1.8607547658124912,
172_crtre_c0p400_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.4,none,0.0,none,0.0,1.0,1.0,4.057507825546364,4.052802292370172,3.725998344834549,3.0850847654586344,2.0347940178648525,
179_crtre_c0p400_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,75.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.4,tween-80,0.05,none,0.0,1.0,1.0,2.0196646929452413,1.8516580672088923,1.7518560714565325,1.6925700962099446,1.6337486992672379,
179_crtre_c0p400_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,75.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.4,tween-80,0.05,none,0.0,1.0,1.0,2.0230704823033387,1.8536812287304312,1.7530579021712267,1.6932840268829932,1.6339785531936593,
218_crtre_c0p450_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.45,none,0.0,none,0.0,1.0,1.0,18.433273793536628,18.433273793536628,16.72712962753074,9.187816893964161,4.403696428474666,
218_crtre_c0p450_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.45,none,0.0,none,0.0,1.0,1.0,22.794725468384755,22.794725468384755,20.684894718340388,11.361723701252433,5.445644233222622,
171_crtre_c0p450_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.45,none,0.0,none,0.0,1.0,1.0,4.547481242450369,4.547481242450369,4.547481242450369,3.728369714307135,2.4714571969838963,
171_crtre_c0p450_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.45,none,0.0,none,0.0,1.0,1.0,4.732657909649633,4.732657909649633,4.732657909649633,3.8801915780978353,2.5720966900269744,
176_crtre_c0p450_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,80.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.45,tween-80,0.1,none,0.0,1.0,1.0,2.4147245176737844,2.3892783358695384,2.3286068796720425,2.305407144842075,2.2953932088549,
176_crtre_c0p450_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,80.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.45,tween-80,0.1,none,0.0,1.0,1.0,3.133810298196593,2.9573596576934573,2.536647529301774,2.3757743538390574,2.306335039426881,
171_crtre_c0p500_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.5,none,0.0,none,0.0,1.0,1.0,3.8763515068250114,3.8763515068250114,3.8763515068250114,3.1781267012478356,2.1067127754483757,
171_crtre_c0p500_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.5,none,0.0,none,0.0,1.0,1.0,5.467670961042629,5.467670961042629,5.467670961042629,4.482810974270975,2.971560304914472,
172_crtre_c0p500_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.5,none,0.0,none,0.0,1.0,1.0,5.861508256351073,5.854710605490334,5.382607009133071,4.456738126399966,2.939479712299158,
172_crtre_c0p500_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.5,none,0.0,none,0.0,1.0,1.0,4.141197587840918,4.1363949987944935,3.8028504247802273,3.1487174241695306,2.0767634816330607,
221_crtre_c0p500_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.5,none,0.0,none,0.0,1.0,1.0,6.582568541095823,4.582981386834774,3.327250298447456,2.538657282865225,1.6911253994979003,
221_crtre_c0p500_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.5,none,0.0,none,0.0,1.0,1.0,8.111317159575878,5.543028106549823,3.9301549687237913,2.917278483246911,1.8287003467528993,
171_crtre_c0p600_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.6,none,0.0,none,0.0,1.0,1.0,4.5227349600986235,4.5227349600986235,4.5227349600986235,3.7080808368510443,2.4580081304883823,
171_crtre_c0p600_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.6,none,0.0,none,0.0,1.0,1.0,6.7986220240876385,6.7986220240876385,6.7986220240876385,5.574025510432101,3.694903273960673,
172_crtre_c0p600_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.6,none,0.0,none,0.0,1.0,1.0,5.570993612422657,5.5645328743551765,5.115828205747345,4.235848274633502,2.793789923151781,
172_crtre_c0p600_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.6,none,0.0,none,0.0,1.0,1.0,6.715875792254523,6.708087322655359,6.167170381904377,5.106347783964394,3.3679353125986298,
221_crtre_c0p600_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.6,none,0.0,none,0.0,1.0,1.0,7.2220279690442055,4.984558806936114,3.5794389649828524,2.697030538793935,1.7486715493411478,
221_crtre_c0p600_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.6,none,0.0,none,0.0,1.0,1.0,8.693874394912333,5.908871225601727,4.159902668013176,3.0615589208988663,1.8811257618640607,
172_crtre_c0p700_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.7,none,0.0,none,0.0,1.0,1.0,6.032800973737114,6.025804672966343,5.539904643272977,4.586978800124489,3.0253810615082615,
172_crtre_c0p700_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.7,none,0.0,none,0.0,1.0,1.0,7.937591142492965,7.928385837151375,7.2890682484191345,6.035266612171472,3.980611662979815,
218_crtre_c0p700_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.7,none,0.0,none,0.0,1.0,1.0,44.63247383649158,44.63247383649158,40.50138807801706,22.246455064217503,10.662667295522063,
218_crtre_c0p700_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.7,none,0.0,none,0.0,1.0,1.0,29.49494868442028,29.49494868442028,26.764959687988636,14.701359663216357,7.0463229502492455,
173_crtre_c0p700_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.7,none,0.0,none,0.0,1.0,1.0,5.6028594893453585,5.089185469231551,4.497477578758509,3.8488082519255693,2.4226895179491317,
173_crtre_c0p700_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.7,none,0.0,none,0.0,1.0,1.0,5.659413051426859,5.140134193118973,4.541970015478583,3.886222879615015,2.444543372781677,
172_crtre_c0p800_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.8,none,0.0,none,0.0,1.0,1.0,5.324305819704429,5.31813116798421,4.8892954800254325,4.048281722981284,2.6700788013289305,
172_crtre_c0p800_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.8,none,0.0,none,0.0,1.0,1.0,6.433202222267265,6.4257415720880005,5.907592015284918,4.8914198129387145,3.2261777328357066,
218_crtre_c0p800_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.8,none,0.0,none,0.0,1.0,1.0,41.711898198744386,41.711898198744386,37.85113463813515,20.79073349868623,9.96494378481573,
218_crtre_c0p800_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,Trehalose,0.8,none,0.0,none,0.0,1.0,1.0,42.28220425787033,42.28220425787033,38.36865439535326,21.074994867743992,10.101189510010295,
173_crtre_c0p800_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.8,none,0.0,none,0.0,1.0,1.0,7.751180252591697,7.024593202355714,6.187627979460245,5.270091342786107,3.2528598620570666,
173_crtre_c0p800_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.8,none,0.0,none,0.0,1.0,1.0,8.630354005189078,7.816634925662211,6.8793011670309445,5.851733902813714,3.5925968274167137,
172_crtre_c0p900_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.9,none,0.0,none,0.0,1.0,1.0,6.8961626802360145,6.888165130095517,6.33272733831615,5.243427083731056,3.458347136047131,
172_crtre_c0p900_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.9,none,0.0,none,0.0,1.0,1.0,6.255958974037976,6.2487038746600065,5.744830024937678,4.756654713670188,3.1372922600996613,
171_crtre_c0p900_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.9,none,0.0,none,0.0,1.0,1.0,9.232427506834135,9.232427506834135,9.232427506834135,7.569443670199413,5.017623645018551,
171_crtre_c0p900_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,0.9,none,0.0,none,0.0,1.0,1.0,9.410776090997144,9.410776090997144,9.410776090997144,7.715667354109459,5.114552223368013,
173_crtre_c0p900_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.9,none,0.0,none,0.0,1.0,1.0,17.106081839080527,15.452361151563908,13.547418442518023,11.459094246360616,6.867851627726087,
173_crtre_c0p900_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,0.9,none,0.0,none,0.0,1.0,1.0,7.308073907384078,6.625401674822694,5.839022510612825,4.976941657380219,3.0816313596049687,
172_crtre_c1p000_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,1.0,none,0.0,none,0.0,1.0,1.0,8.492138316053593,8.48228989670332,7.79830740202233,6.4569109097150434,4.258710762205356,
172_crtre_c1p000_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,1.0,none,0.0,none,0.0,1.0,1.0,10.294936362046004,10.282997219429102,9.453811919634488,7.827650049605884,5.16279347433416,
171_crtre_c1p000_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,1.0,none,0.0,none,0.0,1.0,1.0,11.361909732112764,11.361909732112764,11.361909732112764,9.315354562974443,6.174950941365634,
171_crtre_c1p000_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,Trehalose,1.0,none,0.0,none,0.0,1.0,1.0,10.872543329320335,10.872543329320335,10.872543329320335,8.914134903542138,5.908990939848008,
176_crtre_c1p000_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,80.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,1.0,tween-80,0.1,none,0.0,1.0,1.0,5.926098134224327,5.158744529041924,3.329139561075924,2.629529682548661,2.3275500008448087,
176_crtre_c1p000_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,80.0,27.5,Histidine,6.0,15.0,none,0.0,Trehalose,1.0,tween-80,0.1,none,0.0,1.0,1.0,3.4379636530065856,3.1971481870884437,2.6229706894768343,2.403414962207618,2.3086459049487558,
172_crarg_c75p000_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,75.0,1.0,1.0,2.7969960874516575,2.793752382584272,2.568473861402908,2.1266674987330627,1.4026617203065204,
172_crarg_c75p000_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,75.0,1.0,1.0,2.9082367195348637,2.9048640077727743,2.670625829764069,2.2112481807909408,1.4584476318656514,
171_crarg_c75p000_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,Arginine,75.0,1.0,1.0,2.5610437283099747,2.5610437283099747,2.5610437283099747,2.0997377151361283,1.3918715914728124,
171_crarg_c75p000_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,Arginine,75.0,1.0,1.0,2.968523308960539,2.968523308960539,2.968523308960539,2.433820352688144,1.6133278853046409,
221_crarg_c75p000_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Arginine,75.0,1.0,1.0,4.132570559428533,3.0443945340487746,2.361025238644351,1.931872645065287,1.470645499121703,
221_crarg_c75p000_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Arginine,75.0,1.0,1.0,4.3658578284345895,3.1908978078069055,2.4530285819668154,1.989650297163941,1.4916394567552875,
218_crarg_c100p000_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Arginine,100.0,1.0,1.0,13.96531289598837,13.96531289598837,12.672713578536039,6.960822000064244,3.3363036436945315,
218_crarg_c100p000_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Arginine,100.0,1.0,1.0,12.910214184004808,12.910214184004808,11.715272533452769,6.434922266824158,3.084241287235669,
172_crarg_c100p000_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,100.0,1.0,1.0,2.750720971932291,2.747530932787972,2.525979549316407,2.09148268577724,1.3794552762814534,
172_crarg_c100p000_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,Arginine,100.0,1.0,1.0,2.670332914882514,2.6672361025872067,2.45215941627166,2.030360445034379,1.3391415801345732,
177_crarg_c100p000_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,75.0,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,Arginine,100.0,1.0,1.0,1.0755916918093638,1.0755916918093638,1.0755916918093638,0.9586795513953026,0.8729439817583244,
177_crarg_c100p000_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,75.0,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,Arginine,100.0,1.0,1.0,1.0863893956088981,1.0863893956088981,1.0863893956088981,0.9683035917383658,0.8817073355666422,
218_crarg_c125p000_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Arginine,125.0,1.0,1.0,13.420192141514773,13.420192141514773,12.178048028353931,6.689113906683721,3.2060746704556853,
218_crarg_c125p000_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,Arginine,125.0,1.0,1.0,15.524925346454426,15.524925346454426,14.087971655850763,7.73818980683188,3.708893985206747,
171_crarg_c125p000_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,Arginine,125.0,1.0,1.0,2.7775351107843753,2.7775351107843753,2.7775351107843753,2.2772337554256987,1.5095299515132474,
171_crarg_c125p000_d1,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,Arginine,125.0,1.0,1.0,2.702726262178645,2.702726262178645,2.702726262178645,2.215899792593672,1.4688729685753508,
177_crarg_c125p000_d0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,75.0,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,Arginine,125.0,1.0,1.0,1.090986712144944,1.090986712144944,1.090986712144944,0.9724011999552761,0.8854384910161864,
